2022-07-01 15:21:32,528:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:21:38,058:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:21:43,146:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:21:48,257:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:21:53,922:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:21:58,998:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:22:04,047:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:22:09,099:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:22:14,149:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:22:19,674:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:22:24,730:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:22:30,788:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:22:35,858:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:22:40,932:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:22:45,995:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:22:51,544:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:22:56,650:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:23:01,745:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:23:06,852:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:23:11,940:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:23:17,719:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:23:22,817:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:23:27,891:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:23:32,851:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:23:37,936:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:23:43,002:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:23:48,635:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
2022-07-01 15:23:53,698:rest.py:145:WARNING:alpaca_trade_api.rest:sleep 3 seconds and retrying https://data.alpaca.markets/v2/stocks/AAPL/bars 3 more time(s)...
